ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,FT_Decode,FT_Report,FT_Map,GroupType,GroupType_Decode,NewGroupType,NewGroupType_Decode,NewSgroup,NewSgroup_Decode,NewFacType,NewFT_Decode,Sgroup,Sgroup_Decode,Capacity,CapType,CT_Decode,CT_Report,Acreage,PKtoG8,G9toG12,AgencyOper,NewAgencyOper_Decode,AgencyOper_Report,AgencyOver,NewAgencyOver_Decode,AgencyOver_Report,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12439,32,PS 36 ST ALBANS SCHOOL,187-01 Foch Blvd,11412,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,492,1,Day Care or Head Start Center Capacity,Children,,492,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,366,366,27,29,113,3532,4124390032,1049683,191236,L,40.69135581,-73.76431654,1,rooftop,187-01,Foch Blvd,Saint Albans,NY,Queens County,11412
1.03E+13,4,QN,414,QUEENS COMMUNITY DISTRICT 14,15693,1,PS 104 THE BAYS WATER,26-01 Mott Ave,11691,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,622,1,Day Care or Head Start Center Capacity,Children,,622,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1008.01,100801,31,27,101,3800,4156930001,1049572,160871,L,40.60819988,-73.76489884,1,rooftop,26-001,Mott Ave,Far Rockaway,NY,Queens County,11691
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10926,50,PS 118 LORRAINE HANSBERRY,190-20 109 Rd,11412,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,585,1,Day Care or Head Start Center Capacity,Children,,585,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,504,504,27,29,113,3520,4109260050,1049341,195548,L,40.70346807,-73.76562878,1,rooftop,190-020,109th Rd,Saint Albans,NY,Queens County,11412
1.03E+13,4,QN,414,QUEENS COMMUNITY DISTRICT 14,15861,35,PS 106,180 Beach 35 St,11691,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,223,1,Day Care or Head Start Center Capacity,Children,,223,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,992,992,31,27,101,3800,4158610035,1048992,156057,L,40.59372029,-73.76719701,1,range_interpolation,180,Beach 35th St,Far Rockaway,NY,Queens County,11691
1.03E+13,4,QN,413,QUEENS COMMUNITY DISTRICT 13,13353,20,PS 52,178-37 146 Terrace,11434,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,516,1,Day Care or Head Start Center Capacity,Children,,516,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,320,320,31,29,105,3620,4133530020,1048844,180339,L,40.6612514,-73.76692347,1,rooftop,178-037,146th Ter,Jamaica,NY,Queens County,11434
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10447,7,PS 35 NATHANIEL WOODHULL,191-02 90 Ave,11423,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,673,1,Day Care or Head Start Center Capacity,Children,,673,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,482,482,23,29,103,2820,4104470007,1048319,199288,L,40.7137645,-73.76891825,1,rooftop,191-002,90th Ave,Hollis,NY,Queens County,11423
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12495,166,PS 80 THURGOOD MARSHALL MAGNET,171-05 137 Ave,11434,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,554,1,Day Care or Head Start Center Capacity,Children,,554,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,334.02,33402,28,28,113,3532,4124950166,1048291,184735,L,40.67314298,-73.76904889,1,rooftop,171-005,137th Ave,Jamaica,NY,Queens County,11434
1.03E+13,4,QN,411,QUEENS COMMUNITY DISTRICT 11,7316,18,PS 31 BAYSIDE,211-45 46 Rd,11361,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,521,1,Day Care or Head Start Center Capacity,Children,,521,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1447,1447,19,26,111,2122,4073160018,1048243,215407,L,40.75817974,-73.76914279,1,rooftop,211-045,46th Ave,Bayside,NY,Queens County,11361
1.03E+13,4,QN,411,QUEENS COMMUNITY DISTRICT 11,6121,1,PS 41 CROCHERON,214-43 35 Ave,11361,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,560,1,Day Care or Head Start Center Capacity,Children,,560,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1093,1093,19,26,111,2110,4061210001,1047618,219948,L,40.76971368,-73.77112215,1,rooftop,214-043,35th Ave,Bayside,NY,Queens County,11361
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12495,65,PS 354,126-10 Bedell St,11434,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,436,1,Day Care or Head Start Center Capacity,Children,,436,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,334.02,33402,28,28,113,3532,4124950065,1046732,187026,L,40.67978749,-73.7740178,1,rooftop,126-010,Bedell St,Jamaica,NY,Queens County,11434
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12495,65,PS 30,126-10 Bedell St,11434,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,93,1,Day Care or Head Start Center Capacity,Children,,93,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,334.02,33402,28,28,113,3532,4124950065,1046732,187026,L,40.67978749,-73.7740178,1,rooftop,126-010,Bedell St,Jamaica,NY,Queens County,11434
1.03E+13,4,QN,411,QUEENS COMMUNITY DISTRICT 11,7410,1,PS 162 JOHN GOLDEN,201-02 53 Ave,11364,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,713,1,Day Care or Head Start Center Capacity,Children,,713,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1409.01,140901,20,26,111,2121,4074100001,1046155,212019,L,40.74892659,-73.7768451,1,rooftop,201-002,53rd Ave,Oakland Gardens,NY,Queens County,11364
1.03E+13,4,QN,408,QUEENS COMMUNITY DISTRICT 8,7277,1,PS/IS 178 HOLLISWOOD,189-10 Radnor Rd,11423,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,542,1,Day Care or Head Start Center Capacity,Children,,541,1,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1277,1277,23,26,107,2130,4072770001,1045974,203150,L,40.72453337,-73.77717017,1,rooftop,189-010,Radnor Rd,Hollis,NY,Queens County,11423
1.03E+13,4,QN,408,QUEENS COMMUNITY DISTRICT 8,7117,421,PS 26 RUFUS KING,195-02 69 Ave,11365,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,652,1,Day Care or Head Start Center Capacity,Children,,652,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1347,1347,23,26,107,2130,4071170421,1045889,207494,L,40.73671486,-73.77805137,1,rooftop,195-002,69th Ave,Fresh Meadows,NY,Queens County,11365
1.03E+13,4,QN,407,QUEENS COMMUNITY DISTRICT 7,5865,50,PS 169 BAY TERRACE,18-25 212 St,11360,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,398,1,Day Care or Head Start Center Capacity,Children,,398,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,997.04,99704,19,25,109,222,4058650050,1045616,224353,L,40.78231937,-73.77885576,1,rooftop,18-025,212th St,Bayside,NY,Queens County,11360
1.03E+13,4,QN,414,QUEENS COMMUNITY DISTRICT 14,15974,3,PS 105 THE BAY SCHOOL,420 Beach 51 St,11691,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,834,1,Day Care or Head Start Center Capacity,Children,,834,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,972.03,97203,31,27,101,3800,4159740003,1045073,156454,L,40.59621414,-73.78192753,1,range_interpolation,420,Beach 51st St,Far Rockaway,NY,Queens County,11691
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12347,10,PS 140 EDWARD K ELLINGTON,116-00 166 St,11434,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,597,1,Day Care or Head Start Center Capacity,Children,,597,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,278,278,28,28,113,3400,4123470010,1044870,189461,L,40.686746,-73.78137,1,range_interpolation,116-000,166th St,Jamaica,NY,Queens County,11434
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10250,1,PS/IS 116 WILLIAM C HUGHLEY,107-25 Wren Pl,11433,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,740,1,Day Care or Head Start Center Capacity,Children,,740,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,414,414,27,29,103,3510,4102500001,1044741,194686,L,40.70067227,-73.78195238,1,rooftop,107-025,Wren Pl,Jamaica,NY,Queens County,11433
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,9914,1,PS 95 EASTWOOD,179-01 90 Ave,11432,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1464,1,Day Care or Head Start Center Capacity,Children,,1464,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,468,468,27,29,103,2810,4099140001,1044324,198462,L,40.71087434,-73.78319276,1,rooftop,179-001,90th Ave,Jamaica,NY,Queens County,11432
1.03E+13,2,BX,210,BRONX COMMUNITY DISTRICT 10,5641,280,PS 175 CITY ISLAND,200 City Island Ave,10464,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,325,1,Day Care or Head Start Center Capacity,Children,,325,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,516,516,13,11,45,720,2056410280,1044119,246977,L,40.84372134,-73.7841756,1,rooftop,200,City Island Ave,Bronx,NY,Bronx County,10464
1.03E+13,4,QN,411,QUEENS COMMUNITY DISTRICT 11,6203,1,PS 130,200-01 42 Ave,11361,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,349,1,Day Care or Head Start Center Capacity,Children,,349,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1463,1463,19,26,111,2121,4062030001,1044088,216322,L,40.75981506,-73.78379213,1,rooftop,200-001,42nd Ave,Bayside,NY,Queens County,11361
1.03E+13,4,QN,411,QUEENS COMMUNITY DISTRICT 11,6038,13,PS 159,205-01 33 Ave,11361,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,627,1,Day Care or Head Start Center Capacity,Children,,627,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1099,1099,19,26,111,2110,4060380013,1044086,219921,L,40.76958952,-73.78387163,1,rooftop,205-001,33rd Ave,Bayside,NY,Queens County,11361
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10215,1,PS/IS 268,92-07 175 St,11433,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,603,1,Day Care or Head Start Center Capacity,Children,,602,1,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,444,444,27,29,103,3510,4102150001,1043795,197165,L,40.70767822,-73.78555072,1,rooftop,92-007,175th St,Jamaica,NY,Queens County,11433
1.03E+13,4,QN,414,QUEENS COMMUNITY DISTRICT 14,15894,11,GOLDIE MAPLE ACADEMY,3-65 Beach 56 St,11692,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,539,1,Day Care or Head Start Center Capacity,Children,,539,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,972.04,97204,31,27,101,3800,4158940011,1043501,155761,L,40.5941088,-73.78618351,0.8,range_interpolation,3-065,Beach 56th St,Arverne,NY,Queens County,11692
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12104,1,PS 45 CLARENCE WITHERSPOON,126-28 150 St,11436,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,430,1,Day Care or Head Start Center Capacity,Children,,430,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,788,788,28,27,113,3612,4121040001,1042817,184127,L,40.67192822,-73.78853347,1,rooftop,126-028,150th St,Jamaica,NY,Queens County,11436
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12051,1,PS 223 LYNDON B JOHNSON,125-20 Sutphin Blvd,11434,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,641,1,Day Care or Head Start Center Capacity,Children,,641,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,184.01,18401,28,27,113,3300,4120510001,1042401,185160,L,40.67459916,-73.79001218,1,rooftop,125-020,Sutphin Blvd,Jamaica,NY,Queens County,11436
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12151,1,PS 40 SAMUEL HUNTINGTON,109-20 Union Hall St,11433,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,600,1,Day Care or Head Start Center Capacity,Children,,600,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,260,260,28,28,103,3400,4121510001,1042214,192028,L,40.6940547,-73.79079515,1,rooftop,109-020,Union Hall St,Jamaica,NY,Queens County,11433
1.03E+13,4,QN,408,QUEENS COMMUNITY DISTRICT 8,9875,1,PS 131 ABIGAIL ADAMS,170-45 84 Ave,11432,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,838,1,Day Care or Head Start Center Capacity,Children,,838,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,456,456,24,29,107,2810,4098750001,1041333,200618,L,40.71699714,-73.79391775,1,rooftop,170-045,84th Ave,Jamaica,NY,Queens County,11432
1.03E+13,4,QN,414,QUEENS COMMUNITY DISTRICT 14,16039,14,PS/MS 42 R VERNAM,488 Beach 66 St,11692,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,662,1,Day Care or Head Start Center Capacity,Children,,662,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,964,964,31,27,100,3800,4160390014,1041237,155884,L,40.59478822,-73.79534027,1,range_interpolation,488,Beach 66th St,Arverne,NY,Queens County,11692
1.03E+13,4,QN,407,QUEENS COMMUNITY DISTRICT 7,5256,1,PS 32 STATE STREET,171-11 35 Ave,11358,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,937,1,Day Care or Head Start Center Capacity,Children,,937,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1141,1141,19,25,109,1310,4052560001,1041223,218221,L,40.76495246,-73.79440151,1,rooftop,171-011,35th Ave,Flushing,NY,Queens County,11358
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,12019,10,PS 123,145-01 119 Ave,11436,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,686,1,Day Care or Head Start Center Capacity,Children,,686,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,184.02,18402,28,27,113,3300,4120190010,1040952,186688,L,40.67859445,-73.79524012,1,rooftop,145-001,119th Ave,Jamaica,NY,Queens County,11436
1.03E+13,4,QN,408,QUEENS COMMUNITY DISTRICT 8,6927,22,PS 173 FRESH MEADOW,174-10 67 Ave,11365,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,930,1,Day Care or Head Start Center Capacity,Children,,930,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1223,1223,24,26,107,2021,4069270022,1040885,206793,L,40.73430651,-73.7952565,1,rooftop,174-010,67th Ave,Fresh Meadows,NY,Queens County,11365
1.03E+13,4,QN,407,QUEENS COMMUNITY DISTRICT 7,5734,1,PS 209 CLEARVIEW GARDENS,16-10 Utopia Pkwy,11357,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,629,1,Day Care or Head Start Center Capacity,Children,,629,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1017,1017,19,25,109,222,4057340001,1040784,224892,L,40.7837143,-73.79502734,1,rooftop,16-010,Utopia Pkwy,Whitestone,NY,Queens County,11357
1.03E+13,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10144,47,PS 48 WILLIAM WORDSWORTH,108-29 155 St,11433,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,503,1,Day Care or Head Start Center Capacity,Children,,503,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,254,254,28,28,103,3400,4101440047,1040754,192028,L,40.69355116,-73.7962726,1,rooftop,108-029,155th St,Jamaica,NY,Queens County,11433
1.03E+13,4,QN,407,QUEENS COMMUNITY DISTRICT 7,5756,1,PS 184 FLUSHING MANOR,163-15 21 Rd,11357,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,506,1,Day Care or Head Start Center Capacity,Children,,506,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,1017,1017,19,25,109,222,4057560001,1039874,222908,L,40.77816447,-73.79984067,1,rooftop,163-015,21st Rd,Whitestone,NY,Queens County,11357
